,pack,id,name,group,bleed_id
3169,LOR,TG4,Chandelure,2075,
3170,LOR,TG5,Pikachu,2100,
3171,LOR,TG6,Gengar,219,
3172,LOR,TG7,Banette,1182,
3173,LOR,TG8,Hisuian Arcanine,2130,
3174,LOR,TG9,Spiritomb,2162,
3175,LOR,TG10,Snorlax,2187,
3176,LOR,TG11,Castform,1238,
3177,LOR,TG12,Orbeetle V,71,
3178,LOR,TG13,Orbeetle VMAX,820,
3179,LOR,TG14,Centiskorch V,627,
3180,LOR,TG15,Centiskorch VMAX,628,
3181,LOR,TG16,Pikachu V,59,
3182,LOR,TG17,Pikachu VMAX,60,
3183,LOR,TG18,Enamorus V,2128,
3184,LOR,TG19,Gallade V,236,
3185,LOR,TG20,Crobat V,91,
3186,LOR,TG21,Eternatus V,43,
3187,LOR,TG22,Eternatus VMAX,44,
3188,LOR,TG23,Adventurer's Discovery,1691,
3189,LOR,TG24,Boss's Orders,229,
3190,LOR,TG25,Cook,1695,
3191,LOR,TG26,Kabu,744,
3192,LOR,TG27,Nessa,947,
3193,LOR,TG28,Opal,948,
3194,LOR,TG29,Pikachu VMAX,60,
3195,LOR,TG30,Mew VMAX,1584,
3196,SIT,1,Venonat,2214,
3197,SIT,2,Venomoth,2215,
3198,SIT,3,Spinarak,2216,
3199,SIT,4,Ariados,2217,
3200,SIT,5,Sunkern,2218,
3201,SIT,6,Sunflora,247,
3202,SIT,7,Serperior V,2219,
3203,SIT,8,Serperior VSTAR,2220,
3204,SIT,9,Petilil,2221,
3205,SIT,10,Hisuian Lilligant,2222,
3206,SIT,11,Foongus,2223,
3207,SIT,12,Amoonguss,2224,
3208,SIT,13,Durant,2225,
3209,SIT,14,Virizion,2226,
3210,SIT,15,Chesnaught V,2227,
3211,SIT,16,Radiant Tsareena,2228,
3212,SIT,17,Vulpix,2229,
3213,SIT,18,Ninetales,2230,
3214,SIT,19,Growlithe,2231,
3215,SIT,20,Arcanine,2232,
3216,SIT,21,Ponyta,2233,
3217,SIT,22,Rapidash,248,
3218,SIT,23,Victini,2234,
3219,SIT,24,Reshiram V,2235,
3220,SIT,25,Fennekin,2236,
3221,SIT,26,Braixen,2237,
3222,SIT,27,Delphox,2238,
3223,SIT,28,Fletchinder,2239,
3224,SIT,29,Talonflame,2240,
3225,SIT,30,Litten,2241,
3226,SIT,31,Torracat,2242,
3227,SIT,32,Incineroar,2243,
3228,SIT,33,Alolan Vulpix V,2244,
3229,SIT,34,Alolan Vulpix VSTAR,2245,
3230,SIT,35,Omastar V,2246,
3231,SIT,36,Articuno,2247,
3232,SIT,37,Wailmer,2248,
3233,SIT,38,Wailord,2249,
3234,SIT,39,Feebas,2250,
3235,SIT,40,Milotic,2251,
3236,SIT,41,Snorunt,2252,
3237,SIT,42,Glalie,2253,
3238,SIT,43,Froslass,2254,
3239,SIT,44,Relicanth,2255,
3240,SIT,45,Phione,2256,
3241,SIT,46,Keldeo,2257,
3242,SIT,47,Dewpider,2258,
3243,SIT,48,Araquanid,2259,
3244,SIT,49,Pikachu,2260,
3245,SIT,50,Raichu,2261,
3246,SIT,51,Chinchou,2262,
3247,SIT,52,Lanturn,2263,
3248,SIT,53,Rotom,2264,
3249,SIT,54,Emolga,2265,
3250,SIT,55,Stunfisk,2266,
3251,SIT,56,Zeraora,2267,
3252,SIT,57,Regieleki V,256,
3253,SIT,58,Regieleki VMAX,2268,
3254,SIT,59,Radiant Alakazam,2269,
3255,SIT,60,Drowzee,2270,
3256,SIT,61,Hypno,2271,
3257,SIT,62,Jynx,2272,
3258,SIT,63,Misdreavus,2273,
3259,SIT,64,Mismagius,2274,
3260,SIT,65,Unown V,2275,
3261,SIT,66,Unown VSTAR,2276,
3262,SIT,67,Ralts,2277,
3263,SIT,68,Kirlia,249,
3264,SIT,69,Gardevoir,2278,
3265,SIT,70,Mawile V,2279,
3266,SIT,71,Mawile VSTAR,2280,
3267,SIT,72,Meditite,2281,
3268,SIT,73,Medicham,2282,
3269,SIT,74,Chimecho,2283,
3270,SIT,75,Sigilyph,2284,
3271,SIT,76,Solosis,2285,
3272,SIT,77,Duosion,2286,
3273,SIT,78,Reuniclus,2287,
3274,SIT,79,Elgyem,2288,
3275,SIT,80,Beheeyem,2289,
3276,SIT,81,Espurr,2290,
3277,SIT,82,Meowstic,2291,
3278,SIT,83,Swirlix,2292,
3279,SIT,84,Slurpuff,2293,
3280,SIT,85,Dedenne,2294,
3281,SIT,86,Indeedee,2295,
3282,SIT,87,Dreepy,2296,
3283,SIT,88,Drakloak,2297,
3284,SIT,89,Dragapult,2298,
3285,SIT,90,Hisuian Arcanine V,2299,
3286,SIT,91,Phanpy,2300,
3287,SIT,92,Donphan,2301,
3288,SIT,93,Baltoy,2302,
3289,SIT,94,Claydol,2303,
3290,SIT,95,Anorith,2304,
3291,SIT,96,Armaldo,2305,
3292,SIT,97,Terrakion,2306,
3293,SIT,98,Hawlucha,2307,
3294,SIT,99,Sandygast,2308,
3295,SIT,100,Palossand,2309,
3296,SIT,101,Stonjourner,2310,
3297,SIT,102,Ursaluna V,2311,
3298,SIT,103,Zubat,2312,
3299,SIT,104,Golbat,2313,
3300,SIT,105,Crobat,2314,
3301,SIT,106,Murkrow,2315,
3302,SIT,107,Honchkrow,2316,
3303,SIT,108,Skuntank V,2317,
3304,SIT,109,Croagunk,2318,
3305,SIT,110,Toxicroak,2319,
3306,SIT,111,Sandile,2320,
3307,SIT,112,Krokorok,2321,
3308,SIT,113,Krookodile,2322,
3309,SIT,114,Mareanie,2323,
3310,SIT,115,Toxapex,2324,
3311,SIT,116,Morpeko,2325,
3312,SIT,117,Beldum,2326,
3313,SIT,118,Metang,2327,
3314,SIT,119,Metagross,2328,
3315,SIT,120,Radiant Jirachi,2329,
3316,SIT,121,Ferroseed,2330,
3317,SIT,122,Ferrothorn,2331,
3318,SIT,123,Klink,2332,
3319,SIT,124,Klang,2333,
3320,SIT,125,Klinklang,2334,
3321,SIT,126,Cobalion,2335,
3322,SIT,127,Togedemaru,2336,
3323,SIT,128,Magearna V,2337,
3324,SIT,129,Dratini,2338,
3325,SIT,130,Dragonair,2339,
3326,SIT,131,Dragonite,2340,
3327,SIT,132,Noibat,2341,
3328,SIT,133,Noivern,2342,
3329,SIT,134,Zygarde,2343,
3330,SIT,135,Regidrago V,257,
3331,SIT,136,Regidrago VSTAR,2344,
3332,SIT,137,Smeargle,2345,
3333,SIT,138,Lugia V,265,
3334,SIT,139,Lugia VSTAR,2346,
3335,SIT,140,Ho-Oh V,2347,
3336,SIT,141,Spinda,2348,
3337,SIT,142,Swablu,2349,
3338,SIT,143,Altaria,2350,
3339,SIT,144,Buneary,2351,
3340,SIT,145,Lopunny,2352,
3341,SIT,146,Archen,2353,
3342,SIT,147,Archeops,250,
3343,SIT,148,Rufflet,2354,
3344,SIT,149,Hisuian Braviary,2355,
3345,SIT,150,Fletchling,2356,
3346,SIT,151,Brandon,2357,
3347,SIT,152,Candice,2358,
3348,SIT,153,Capturing Aroma,2359,
3349,SIT,154,Earthen Seal Stone,2360,
3350,SIT,155,Emergency Jelly,2361,
3351,SIT,156,Forest Seal Stone,2362,
3352,SIT,157,Furisode Girl,2363,
3353,SIT,158,Gym Trainer,987,
3354,SIT,159,Lance,2364,
3355,SIT,160,Leafy Camo Poncho,2365,
3356,SIT,161,Primordial Altar,2366,
3357,SIT,162,Professor Laventon,2367,
3358,SIT,163,Quad Stone,2368,
3359,SIT,164,Serena,2369,
3360,SIT,165,Unidentified Fossil,1988,
3361,SIT,166,Wallace,2370,
3362,SIT,167,Worker,2371,
3363,SIT,168,Regenerative Energy,2372,
3364,SIT,169,V Guard Energy,2373,
3365,SIT,170,Serperior V,2219,
3366,SIT,171,Chesnaught V,2227,
3367,SIT,172,Reshiram V,2235,
3368,SIT,173,Alolan Vulpix V,2244,
3369,SIT,174,Omastar V,2246,
3370,SIT,175,Regieleki V,256,
3371,SIT,176,Unown V,2275,
3372,SIT,177,Unown V,2275,
3373,SIT,178,Mawile V,2279,
3374,SIT,179,Hisuian Arcanine V,2299,
3375,SIT,180,Skuntank V,2317,
3376,SIT,181,Skuntank V,2317,
3377,SIT,182,Magearna V,2337,
3378,SIT,183,Regidrago V,257,
3379,SIT,184,Regidrago V,257,
3380,SIT,185,Lugia V,265,
3381,SIT,186,Lugia V,265,
3382,SIT,187,Ho-Oh V,2347,
3383,SIT,188,Brandon,2357,
3384,SIT,189,Candice,2358,
3385,SIT,190,Furisode Girl,2363,
3386,SIT,191,Gym Trainer,987,
3387,SIT,192,Lance,2364,
3388,SIT,193,Serena,2369,
3389,SIT,194,Wallace,2370,
3390,SIT,195,Worker,2371,
3391,SIT,196,Serperior VSTAR,2220,
3392,SIT,197,Alolan Vulpix VSTAR,2245,
3393,SIT,198,Regieleki VMAX,2268,
3394,SIT,199,Unown VSTAR,2276,
3395,SIT,200,Mawile VSTAR,2280,
3396,SIT,201,Regidrago VSTAR,2344,
3397,SIT,202,Lugia VSTAR,2346,
3398,SIT,203,Brandon,2357,
3399,SIT,204,Candice,2358,
3400,SIT,205,Furisode Girl,2363,
3401,SIT,206,Lance,2364,
3402,SIT,207,Serena,2369,
3403,SIT,208,Wallace,2370,
3404,SIT,209,Worker,2371,
3405,SIT,210,Serperior VSTAR,2220,
3406,SIT,211,Lugia VSTAR,2346,
3407,SIT,212,Energy Switch,411,
3408,SIT,213,Gapejaw Bog,1973,
3409,SIT,214,Leafy Camo Poncho,2365,
3410,SIT,215,V Guard Energy,2373,
3411,SIT,TG1,Braixen,2237,
3412,SIT,TG2,Milotic,2251,
3413,SIT,TG3,Flaaffy,111,
3414,SIT,TG4,Jynx,2272,
3415,SIT,TG5,Gardevoir,2278,
3416,SIT,TG6,Malamar,1188,
3417,SIT,TG7,Rockruff,1204,
3418,SIT,TG8,Passimian,107,
3419,SIT,TG9,Druddigon,1816,
3420,SIT,TG10,Smeargle,2345,
3421,SIT,TG11,Altaria,2350,
3422,SIT,TG12,Kricketune V,996,
3423,SIT,TG13,Serperior V,2219,
3424,SIT,TG14,Blaziken V,1142,
3425,SIT,TG15,Blaziken VMAX,1143,
3426,SIT,TG16,Zeraora V,1172,
3427,SIT,TG17,Mawile V,2279,
3428,SIT,TG18,Corviknight V,180,
3429,SIT,TG19,Corviknight VMAX,1092,
3430,SIT,TG20,Rayquaza VMAX,1374,
3431,SIT,TG21,Duraludon VMAX,1385,
3432,SIT,TG22,Blissey V,1236,
3433,SIT,TG23,Friends in Galar,1839,
3434,SIT,TG24,Gordie,1411,
3435,SIT,TG25,Judge,1702,
3436,SIT,TG26,Professor Burnet,155,
3437,SIT,TG27,Raihan,1414,
3438,SIT,TG28,Sordward & Shielbert,1117,
3439,SIT,TG29,Rayquaza VMAX,1374,
3440,SIT,TG30,Duraludon VMAX,1385,
3441,CRZ,1,Oddish,2374,
3442,CRZ,2,Gloom,2375,
3443,CRZ,3,Bellossom,2376,
3444,CRZ,4,Tangela,2377,
3445,CRZ,5,Tangrowth,2378,
3446,CRZ,6,Scyther,2379,
3447,CRZ,7,Sunkern,2218,
3448,CRZ,8,Yanma,2380,
3449,CRZ,9,Yanmega,2381,
3450,CRZ,10,Kricketot,1858,
3451,CRZ,11,Cherubi,997,
3452,CRZ,12,Carnivine,2382,
3453,CRZ,13,Leafeon V,174,
3454,CRZ,14,Leafeon VSTAR,175,
3455,CRZ,15,Grubbin,1492,
3456,CRZ,16,Zarude,2383,
3457,CRZ,17,Calyrex,2384,
3458,CRZ,18,Charizard V,238,
3459,CRZ,19,Charizard VSTAR,240,
3460,CRZ,20,Radiant Charizard,1999,
3461,CRZ,21,Entei,2385,
3462,CRZ,22,Simisear V,1734,
3463,CRZ,23,Simisear VSTAR,2386,
3464,CRZ,24,Larvesta,2387,
3465,CRZ,25,Volcarona,2388,
3466,CRZ,26,Volcanion,2389,
3467,CRZ,27,Salandit,2390,
3468,CRZ,28,Salazzle,2391,
3469,CRZ,29,Seel,2082,
3470,CRZ,30,Galarian Mr. Mime,1022,
3471,CRZ,31,Wailmer,2392,
3472,CRZ,32,Wailord,2393,
3473,CRZ,33,Corphish,1739,
3474,CRZ,34,Snorunt,1156,
3475,CRZ,35,Luvdisc,2394,
3476,CRZ,36,Kyogre,2395,
3477,CRZ,37,Kyogre V,2396,
3478,CRZ,38,Glaceon V,176,
3479,CRZ,39,Shinx,1032,
3480,CRZ,40,Shinx,2397,
3481,CRZ,41,Luxio,1033,
3482,CRZ,42,Luxio,2398,
3483,CRZ,43,Luxray,1034,
3484,CRZ,44,Luxray,2399,
3485,CRZ,45,Rotom V,2106,
3486,CRZ,46,Rotom VSTAR,2400,
3487,CRZ,47,Emolga,1328,
3488,CRZ,48,Eelektrik,2108,
3489,CRZ,49,Helioptile,2401,
3490,CRZ,50,Heliolisk,2402,
3491,CRZ,51,Radiant Charjabug,2403,
3492,CRZ,52,Zeraora,1574,
3493,CRZ,53,Zeraora V,241,
3494,CRZ,54,Zeraora VMAX,242,
3495,CRZ,55,Zeraora VSTAR,243,
3496,CRZ,56,Pincurchin,2404,
3497,CRZ,57,Exeggcute,2405,
3498,CRZ,58,Exeggutor,2406,
3499,CRZ,59,Mewtwo,2407,
3500,CRZ,60,Mew V,1583,
3501,CRZ,61,Girafarig,2408,
3502,CRZ,62,Lunatone,2020,
3503,CRZ,63,Dusclops,1767,
3504,CRZ,64,Tapu Lele,2409,
3505,CRZ,65,Hatterene V,2410,
3506,CRZ,66,Hatterene VMAX,2411,
3507,CRZ,67,Enamorus,2412,
3508,CRZ,68,Graveler,1605,
3509,CRZ,69,Solrock,2025,
3510,CRZ,70,Baltoy,1613,
3511,CRZ,71,Riolu,1783,
3512,CRZ,72,Pancham,2413,
3513,CRZ,73,Rockruff,2414,
3514,CRZ,74,Lycanroc,2415,
3515,CRZ,75,Koffing,1211,
3516,CRZ,76,Absol,2416,
3517,CRZ,77,Purrloin,2417,
3518,CRZ,78,Liepard,2418,
3519,CRZ,79,Krokorok,900,
3520,CRZ,80,Pangoro,2419,
3521,CRZ,81,Skrelp,2420,
3522,CRZ,82,Dragalge,2421,
3523,CRZ,83,Hoopa,697,
3524,CRZ,84,Galarian Meowth,2422,
3525,CRZ,85,Galarian Perrserker,2423,
3526,CRZ,86,Scizor,2424,
3527,CRZ,87,Aron,2425,
3528,CRZ,88,Lairon,2426,
3529,CRZ,89,Aggron,2427,
3530,CRZ,90,Metang,2327,
3531,CRZ,91,Pawniard,1946,
3532,CRZ,92,Pawniard,2428,
3533,CRZ,93,Bisharp,2429,
3534,CRZ,94,Zacian,2430,
3535,CRZ,95,Zacian V,2431,
3536,CRZ,96,Zacian VSTAR,2432,
3537,CRZ,97,Zamazenta,2433,
3538,CRZ,98,Zamazenta V,1808,
3539,CRZ,99,Zamazenta VSTAR,2434,
3540,CRZ,100,Rayquaza V,135,
3541,CRZ,101,Rayquaza VMAX,1374,
3542,CRZ,102,Rayquaza VMAX,1374,
3543,CRZ,103,Duraludon V,1384,
3544,CRZ,104,Duraludon VMAX,1385,
3545,CRZ,105,Radiant Eternatus,2435,
3546,CRZ,106,Tauros,2436,
3547,CRZ,107,Ditto,2036,
3548,CRZ,108,Eevee V,2437,
3549,CRZ,109,Snorlax,1673,
3550,CRZ,110,Starly,1820,
3551,CRZ,111,Bidoof,2438,
3552,CRZ,112,Chatot,2439,
3553,CRZ,113,Regigigas V,2440,
3554,CRZ,114,Regigigas VSTAR,2441,
3555,CRZ,115,Shaymin,2442,
3556,CRZ,116,Stoutland V,1099,
3557,CRZ,117,Yungoos,2443,
3558,CRZ,118,Gumshoos,2444,
3559,CRZ,119,Oranguru,2445,
3560,CRZ,120,Greedent V,1684,
3561,CRZ,121,Wooloo,2446,
3562,CRZ,122,Dubwool,2447,
3563,CRZ,123,Bea,937,
3564,CRZ,124,Bede,406,
3565,CRZ,125,Crushing Hammer,408,
3566,CRZ,126,Digging Duo,2448,
3567,CRZ,127,Energy Retrieval,409,
3568,CRZ,128,Energy Search,410,
3569,CRZ,129,Energy Switch,411,
3570,CRZ,130,Friends in Hisui,2449,
3571,CRZ,131,Friends in Sinnoh,2450,
3572,CRZ,132,Great Ball,413,
3573,CRZ,133,Hop,414,
3574,CRZ,134,Leon,944,
3575,CRZ,135,Lost Vacuum,2204,
3576,CRZ,136,Nessa,947,
3577,CRZ,137,Poké Ball,134,
3578,CRZ,138,Pokémon Catcher,423,
3579,CRZ,139,Potion,425,
3580,CRZ,140,Raihan,1414,
3581,CRZ,141,Rare Candy,427,
3582,CRZ,142,Rescue Carrier,1416,
3583,CRZ,143,Sky Seal Stone,2451,
3584,CRZ,144,Switch,430,
3585,CRZ,145,Trekking Shoes,1987,
3586,CRZ,146,Ultra Ball,1848,
3587,CRZ,147,Elesa's Sparkle,1700,
3588,CRZ,148,Friends in Hisui,2449,
3589,CRZ,149,Friends in Sinnoh,2450,
3590,CRZ,150,Professor's Research,140,
3591,CRZ,151,Volo,2211,
3592,CRZ,152,Grass Energy,434,
3593,CRZ,153,Fire Energy,435,
3594,CRZ,154,Water Energy,436,
3595,CRZ,155,Lightning Energy,437,
3596,CRZ,156,Psychic Energy,438,
3597,CRZ,157,Fighting Energy,439,
3598,CRZ,158,Darkness Energy,440,
3599,CRZ,159,Metal Energy,441,
3600,CRZ,160,Pikachu,2015,
3601,CRZ,GG1,Hisuian Voltorb,1851,
3602,CRZ,GG2,Kricketune,1859,
3603,CRZ,GG3,Magmortar,1728,
3604,CRZ,GG4,Oricorio,156,
3605,CRZ,GG5,Lapras,1738,
3606,CRZ,GG6,Manaphy,1747,
3607,CRZ,GG7,Keldeo,1888,
3608,CRZ,GG8,Electivire,1753,
3609,CRZ,GG9,Toxtricity,1578,
3610,CRZ,GG10,Mew,1438,
3611,CRZ,GG11,Lunatone,2020,
3612,CRZ,GG12,Deoxys,158,
3613,CRZ,GG13,Diancie,1909,
3614,CRZ,GG14,Comfey,220,
3615,CRZ,GG15,Solrock,2025,
3616,CRZ,GG16,Absol,1933,
3617,CRZ,GG17,Thievul,1938,
3618,CRZ,GG18,Magnezone,188,
3619,CRZ,GG19,Altaria,1370,
3620,CRZ,GG20,Latias,159,
3621,CRZ,GG21,Hisuian Goodra,2178,
3622,CRZ,GG22,Ditto,2036,
3623,CRZ,GG23,Dunsparce,1674,
3624,CRZ,GG24,Miltank,1957,
3625,CRZ,GG25,Bibarel,170,
3626,CRZ,GG26,Riolu,1783,
3627,CRZ,GG27,Swablu,1394,
3628,CRZ,GG28,Duskull,1766,
3629,CRZ,GG29,Bidoof,2438,
3630,CRZ,GG30,Pikachu,2100,
3631,CRZ,GG31,Turtwig,1716,
3632,CRZ,GG32,Paras,2053,
3633,CRZ,GG33,Poochyena,1931,
3634,CRZ,GG34,Mareep,1326,
3635,CRZ,GG35,Leafeon VSTAR,175,
3636,CRZ,GG36,Entei V,1729,
3637,CRZ,GG37,Simisear VSTAR,2386,
3638,CRZ,GG38,Suicune V,1304,
3639,CRZ,GG39,Lumineon V,228,
3640,CRZ,GG40,Glaceon VSTAR,177,
3641,CRZ,GG41,Raikou V,1754,
3642,CRZ,GG42,Zeraora VMAX,242,
3643,CRZ,GG43,Zeraora VSTAR,243,
3644,CRZ,GG44,Mewtwo VSTAR,2017,
3645,CRZ,GG45,Deoxys VMAX,245,
3646,CRZ,GG46,Deoxys VSTAR,246,
3647,CRZ,GG47,Hatterene VMAX,2411,
3648,CRZ,GG48,Zacian V,1443,
3649,CRZ,GG49,Drapion V,2163,
3650,CRZ,GG50,Darkrai VSTAR,1935,
3651,CRZ,GG51,Hisuian Samurott V,217,
3652,CRZ,GG52,Hisuian Samurott VSTAR,1936,
3653,CRZ,GG53,Hoopa V,163,
3654,CRZ,GG54,Zamazenta V,1808,
3655,CRZ,GG55,Regigigas VSTAR,2441,
3656,CRZ,GG56,Hisuian Zoroark VSTAR,264,
3657,CRZ,GG57,Adaman,1966,
3658,CRZ,GG58,Cheren's Care,1833,
3659,CRZ,GG59,Colress's Experiment,2197,
3660,CRZ,GG60,Cynthia's Ambition,1837,
3661,CRZ,GG61,Gardenia's Vigor,1974,
3662,CRZ,GG62,Grant,1975,
3663,CRZ,GG63,Irida,1978,
3664,CRZ,GG64,Melony,1262,
3665,CRZ,GG65,Raihan,1414,
3666,CRZ,GG66,Roxanne,1981,
3667,CRZ,GG67,Origin Forme Palkia VSTAR,232,
3668,CRZ,GG68,Origin Forme Dialga VSTAR,234,
3669,CRZ,GG69,Giratina VSTAR,2175,
3670,CRZ,GG70,Arceus VSTAR,267,
3671,SVP,1,Sprigatito,2452,
3672,SVP,2,Fuecoco,2453,
3673,SVP,3,Quaxly,2454,
3674,SVP,4,Mimikyu ex,2455,
3675,SVP,5,Quaquaval,2456,
3676,SVP,6,Pawmot,2457,
3677,SVP,7,Hawlucha,2458,
3678,SVP,8,Revavroom,2459,
3679,SVP,9,Spidops,2460,
3680,SVP,10,Espathra,2461,
3681,SVP,11,Arcanine,2462,
3682,SVP,12,Dondozo,2463,
3683,SVP,13,Miraidon,2464,
3684,SVP,14,Koraidon,2465,
3685,SVP,15,Flaaffy,2466,
3686,SVP,16,Ampharos ex,2467,
3687,SVP,17,Lucario ex,2468,
3688,SVP,18,Cyclizar ex,2469,
3689,SVP,19,Baxcalibur,2470,
3690,SVP,20,Tinkaton,2471,
3691,SVP,21,Murkrow,2472,
3692,SVP,22,Pelipper,2473,
3693,SVP,23,Smoliv,2474,
3694,SVP,24,Growlithe,2475,
3695,SVP,25,Tinkatink,2476,
3696,SVP,26,Varoom,2477,
3697,SVP,27,Pikachu,2478,
3698,SVP,28,Miraidon ex,2479,
3699,SVP,29,Koraidon ex,2480,
3700,SVP,30,Chien-Pao ex,2481,
3701,SVP,31,Tinkaton ex,2482,
3702,SVP,32,Annihilape ex,2483,
3703,SVP,33,Meowscarada ex,2484,
3704,SVP,34,Skeledirge ex,2485,
3705,SVP,35,Quaquaval ex,2486,
3706,SVP,36,Palafin,2487,
3707,SVP,37,Cleffa,2488,
3708,SVP,38,Togekiss,2489,
3709,SVP,39,Mawile,2490,
3710,SVP,40,Pawmi,2491,
3711,SVP,41,Paldean Wooper,2492,
3712,SVP,42,Houndstone,2493,
3713,SVP,43,Eevee,2494,
3714,SVP,44,Charmander,2495,
3715,SVP,45,Paradise Resort,2496,
3716,SVP,46,Bulbasaur,2497,
3717,SVP,47,Charmander,2498,
3718,SVP,48,Squirtle,2499,
3719,SVP,49,Zapdos ex,2500,
3720,SVP,50,Alakazam ex,2501,
3721,SVP,51,Snorlax,2502,
3722,SVP,52,Mewtwo,2503,
3723,SVP,53,Mew ex,2504,
3724,SVP,54,Greninja ex,2505,
3725,SVP,55,Kangaskhan ex,2506,
3726,SVP,56,Charizard ex,2507,
3727,SVP,57,Chi-Yu,2508,
3728,SVP,58,Iron Bundle,2509,
3729,SVP,59,Xatu,2510,
3730,SVP,60,Aegislash,2511,
3731,SVP,61,Pineco,2512,
3732,SVP,62,Sinistea,2513,
3733,SVP,63,Cetitan,2514,
3734,SVP,64,Arctibax,2515,
3735,SVP,65,Scream Tail,2516,
3736,SVP,66,Iron Bundle,2509,
3737,SVP,67,Roaring Moon ex,2517,
3738,SVP,68,Iron Valiant ex,2518,
3739,SVP,69,Fidough,2519,
3740,SVP,70,Greavard,2520,
3741,SVP,71,Maschiff,2521,
3742,SVP,72,Great Tusk ex,2522,
3743,SVP,73,Iron Treads ex,2523,
3744,SVP,74,Charizard ex,2507,
3745,SVP,75,Mimikyu,2524,
3746,SVP,76,Sprigatito,2525,
3747,SVP,77,Floragato,2526,
3748,SVP,78,Meowscarada ex,2484,
3749,SVP,79,Fuecoco,2527,
3750,SVP,80,Crocalor,2528,
3751,SVP,81,Skeledirge ex,2485,
3752,SVP,82,Quaxly,2529,
3753,SVP,83,Quaxwell,2530,
3754,SVP,84,Quaquaval ex,2486,
3755,SVP,86,Mabosstiff ex,2531,
3756,SVP,87,Sprigatito ex,2532,
3757,SVP,88,Pikachu,2533,
3758,SVP,89,Feraligatr,2534,
3759,SVP,90,Metang,2535,
3760,SVP,91,Koraidon,2536,
3761,SVP,92,Miraidon,2537,
3762,SVP,93,Carvanha,2538,
3763,SVP,94,Bellibolt,2539,
3764,SVP,95,Cleffa,2540,
3765,SVP,96,Cyclizar,2541,
3766,SVP,97,Flutter Mane,2542,
3767,SVP,98,Iron Thorns,2543,
3768,SVP,99,Shroodle,2544,
3769,SVP,100,Grafaiai ex,2545,
3770,SVP,101,Pikachu,2546,
3771,SVP,103,Houndoom ex,2547,
3772,SVP,104,Melmetal ex,2548,
3773,SVP,105,Armarouge ex,2549,
3774,SVP,106,Pikachu ex,2550,
3775,SVP,107,Mareep,2551,
3776,SVP,108,Flaaffy,2552,
3777,SVP,109,Ampharos,2553,
3778,SVP,110,Darkrai ex,2554,
3779,SVP,111,Pawniard,2555,
3780,SVP,112,Bisharp,2556,
3781,SVP,113,Kingambit,2557,
3782,SVP,114,Picnicker,2558,
3783,SVP,115,Thwackey,2559,
3784,SVP,116,Infernape,2560,
3785,SVP,117,Froslass,2561,
3786,SVP,118,Tatsugiri,2562,
3787,SVP,119,Toxel,2563,
3788,SVP,120,Pupitar,2564,
3789,SVP,121,Revavroom,2565,
3790,SVP,122,Snorlax,2566,
3791,SVP,123,Teal Mask Ogerpon,2567,
3792,SVP,124,Iono,2568,
3793,SVP,125,Armarouge ex,2569,
3794,SVP,126,Palafin ex,2570,
3795,SVP,127,Walking Wake ex,2571,
3796,SVP,128,Iron Leaves ex,2572,
3797,SVP,129,Pecharunt,2573,
3798,SVP,130,Kingambit,2574,
3799,SVP,131,Kingdra ex,2575,
3800,SVP,132,Greninja ex,2505,
3801,SVP,133,Ledian,2576,
3802,SVP,134,Crabominable,2577,
3803,SVP,135,Drifblim,2578,
3804,SVP,136,Bouffalant,2579,
3805,SVP,137,Horsea,2580,
3806,SVP,138,Porygon2,2581,
3807,SVP,139,Latias,2582,
3808,SVP,140,Tinkaton,2583,
3809,SVP,141,Noctowl,2584,
3810,SVP,142,Victini ex,2585,
3811,SVP,143,Miraidon ex,2586,
3812,SVP,144,Gouging Fire ex,2587,
3813,SVP,145,Raging Bolt ex,2588,
3814,SVP,146,Iron Crown ex,2589,
3815,SVP,147,Iron Boulder ex,2590,
3816,SVP,148,Miraidon,2591,
3817,SVP,149,Pecharunt,2573,
3818,SVP,150,Paradise Resort,2496,
3819,SVP,151,Gouging Fire,2592,
3820,SVP,152,Chien-Pao,2593,
3821,SVP,153,Magneton,2594,
3822,SVP,154,Indeedee,2595,
3823,SVP,155,Wooper,2596,
3824,SVP,156,Quagsire,2597,
3825,SVP,157,Zapdos,2598,
3826,SVP,158,Pachirisu,2599,
3827,SVP,159,Magneton,2594,
3828,SVP,160,Squawkabilly ex,2600,
3829,SVP,161,Charizard ex,2601,
3830,SVP,162,Houndstone ex,2602,
3831,SVP,163,Cinderace ex,2603,
3832,SVP,164,Lapras ex,2604,
3833,SVP,165,Terapagos ex,2605,
3834,SVP,166,Teal Mask Ogerpon ex,2606,
3835,SVP,177,Bloodmoon Ursaluna ex,2607,
3836,SVE,1,Grass Energy,434,
3837,SVE,2,Fire Energy,435,
3838,SVE,3,Water Energy,436,
3839,SVE,4,Lightning Energy,437,
3840,SVE,5,Psychic Energy,438,
3841,SVE,6,Fighting Energy,439,
3842,SVE,7,Darkness Energy,440,
3843,SVE,8,Metal Energy,441,
3844,SVE,9,Grass Energy,434,
3845,SVE,10,Fire Energy,435,
3846,SVE,11,Water Energy,436,
3847,SVE,12,Lightning Energy,437,
3848,SVE,13,Psychic Energy,438,
3849,SVE,14,Fighting Energy,439,
3850,SVE,15,Darkness Energy,440,
3851,SVE,16,Metal Energy,441,
3852,SVI,1,Pineco,2608,
